[347361]: 935ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:2806 CSpxAudioStreamSession::EnsureResetEngineEngineAdapterComplete
[347361]: 935ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:2725 CSpxAudioStreamSession::InitRecoEngineAdapter
[347361]: 935ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxUspRecoEngineAdapterRetry_OffsetFixupWrapper' as '806006714'
[347361]: 935ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3098 [00000279BF1AB060]CSpxAudioStreamSession::StartAudioPump: Starting pump[00000279BEC62D20]...
[347361]: 935ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxBufferData' as '705421989'
[347361]: 935ms SPX_TRACE_VERBOSE:  buffer_data.cpp:118 [00000279BB90A860]CSpxBufferData::EnsureInitRingBuffer - Init
[347361]: 935ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxBlockingReadWriteRingBuffer' as '956428994'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BF1AB148; name='AudioConfig_NumberOfChannelsForCapture'; value='1'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BF1AB148; name='AudioConfig_SampleRateForCapture'; value='16000'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BF1AB148; name='AudioConfig_BitsPerSampleForCapture'; value='16'
[980532]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1692 DispatchEvent task started...
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxAudioProcessorWriteToAudioSourceBuffer' as '354155511'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:111 [00000279BEAB0D60]CSpxAudioPump::StartPump():
[980532]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxSessionEventArgs' as '418547108'
[980532]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1692 DispatchEvent task complete!
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:534 [00000279BEAB0D60]CSpxAudioPump::WaitForPumpStart() ... pre m_cv.wait_for()
[95539]: 936ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_pump.cpp:173 *** AudioPump THREAD started! ***
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:176 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): getting format from reader... 
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:186 CSpxAudioPump::PumpThread(): setting format on processor...
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:208 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): allocating our first buffer
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:287 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): Starting loop ... => frame size: 3200 | wFormatTag: 'PCM'| nChannels: 1 | nSamplesPerSec:  16000 | nAvgBytesPerSec: 32000 | nBlockAlign: 2 | wBitsPerSample: 16 | cbSize: 0 
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:252 [00000279BEAB0D60]CSpxAudioPump::PumpThread(), checkAndChangeState: changing states as requested: 'Idle' => 'Processing'
[95539]: 936ms SPX_TRACE_INFO:  wav_file_reader.cpp:256 AUDIO Data Chunk @78 length=9209964
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:540 [00000279BEAB0D60]CSpxAudioPump::WaitForPumpStart() ... post m_cv.wait_for(); state='Processing' (requestedState='Processing')
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:3011 CSpxAudioStreamSession::StartAudioPump
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxBufferProperties' as '809583448'
[347361]: 936ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1128 CSpxAudioStreamSession::StartRecognizing
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:403 [00000279BF1AB060]CSpxAudioStreamSession::SetFormat: format != nullptr
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxReadWriteRingBuffer' as '956428994'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3430 [00000279BF1AB060]CSpxAudioStreamSession::TryChangeState: recoKind/sessionState: 4/1 => 4/2
